Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.apache.tika.io.TailStream.read(byte[]);4;14;0;9;2;4;5;3;2;0;3;5;2;3;2;2;2;1;0;0;1;0;0.56;org.apache.tika.io.TailStreamTest.testTailChunkReads();1;20;0;17;7;12;3;8;2;0;10;12;7;5;2;2;2;1;0;0;1;0;0.18;1,0000;1,0000;
org.apache.tika.io.TailStream.read(byte[],int,int);5;14;0;9;2;4;5;3;2;0;3;5;2;3;2;2;2;1;0;0;1;0;0.56;org.apache.tika.io.TailStreamTest.testTailChunkReads();1;20;0;17;7;12;3;8;2;0;10;12;7;5;2;2;2;1;0;0;1;0;0.18;0,7500;0,5000;
org.apache.tika.io.TailStream.read(byte[]);4;14;0;9;2;4;5;3;2;0;3;5;2;3;2;2;2;1;0;0;1;0;0.56;org.apache.tika.io.TailStreamTest.testResetWithoutMark();1;15;0;12;5;9;3;8;1;0;8;9;5;4;1;1;1;1;0;0;0;0;0.25;1,0000;1,0000;
org.apache.tika.io.TailStream.reset();7;14;0;9;1;4;5;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.56;org.apache.tika.io.TailStreamTest.testResetWithoutMark();1;15;0;12;5;9;3;8;1;0;8;9;5;4;1;1;1;1;0;0;0;0;0.25;0,0000;NaN;
org.apache.tika.io.TailStream.skip(long);5;23;2;17;6;10;4;3;3;0;8;11;6;5;4;4;6;1;0;0;2;0;0.24;org.apache.tika.io.TailStreamTest.testSkip();1;15;0;12;5;9;3;7;1;0;7;8;5;3;1;1;1;1;0;0;0;0;0.25;0,3636;0,0000;
org.apache.tika.io.TailStream.skip(long);5;23;2;17;6;10;4;3;3;0;8;11;6;5;4;4;6;1;0;0;2;0;0.24;org.apache.tika.io.TailStreamTest.testSkipReadEnd();0;10;0;7;3;4;3;5;1;0;4;5;3;2;1;1;1;1;0;0;0;0;0.43;0,3636;0,0000;
org.apache.tika.io.TailStream.skip(long);5;23;2;17;6;10;4;3;3;0;8;11;6;5;4;4;6;1;0;0;2;0;0.24;org.apache.tika.io.TailStreamTest.testSkipEOS();1;12;0;9;3;6;3;7;1;0;5;6;3;3;1;1;1;1;0;0;0;0;0.33;0,3636;0,0000;
org.apache.tika.io.TemporaryResources.close();9;32;1;18;2;12;13;3;8;1;6;12;3;9;5;5;5;1;2;0;3;0;0.72;org.apache.tika.io.TemporaryResourcesTest.testFileDeletion();0;8;0;8;2;4;0;4;1;0;4;6;2;4;1;1;1;1;0;0;1;0;0.00;0,4286;0,2500;
org.apache.tika.io.TemporaryResources.createTempFile();8;24;0;16;3;12;8;3;1;0;6;9;3;6;2;2;2;1;0;0;0;0;0.50;org.apache.tika.io.TemporaryResourcesTest.testFileDeletion();0;8;0;8;2;4;0;4;1;0;4;6;2;4;1;1;1;1;0;0;1;0;0.00;0,2222;NaN;
org.apache.tika.io.TikaInputStream.get(URL,Metadata);15;53;6;33;9;23;15;20;49;2;13;21;8;13;8;8;8;4;4;4;3;4;0.45;org.apache.tika.io.TikaInputStreamTest.testGetMetadata();2;9;0;9;3;7;0;10;1;0;5;6;3;3;1;1;1;1;0;0;0;0;0.00;0,1481;0,0303;
org.apache.tika.metadata.Metadata.get(String);388;16;0;8;2;5;8;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.00;org.apache.tika.io.TikaInputStreamTest.testGetMetadata();2;9;0;9;3;7;0;10;1;0;5;6;3;3;1;1;1;1;0;0;0;0;0.00;0,7500;0,5000;
org.apache.tika.language.LanguageProfile.add(String,long);8;21;1;14;2;10;6;5;4;1;6;9;2;7;3;3;3;1;0;0;1;0;0.43;org.apache.tika.language.LanguageProfileTest.testLanguageProfile();0;28;8;20;4;18;0;8;1;0;18;19;4;15;1;1;1;1;0;0;0;0;0.00;0,4000;0,3333;
org.apache.tika.language.LanguageProfile.getCount(String);6;8;0;8;2;5;0;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.00;org.apache.tika.language.LanguageProfileTest.testLanguageProfile();0;28;8;20;4;18;0;8;1;0;18;19;4;15;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.tika.language.LanguageProfile.getCount(String);6;8;0;8;2;5;0;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.00;org.apache.tika.language.ProfilingWriterTest.testProfilingWriter();0;15;1;14;3;12;0;6;1;0;12;13;3;10;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.tika.metadata.Metadata.add(Property,String);47;22;0;13;2;9;9;8;3;0;4;7;2;5;3;3;3;1;2;0;2;0;0.69;org.apache.tika.metadata.TestMetadata.testAdd();2;36;5;28;4;25;3;7;2;0;23;25;4;21;2;2;2;1;1;0;1;0;0.11;1,0000;1,0000;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testAdd();2;36;5;28;4;25;3;7;2;0;23;25;4;21;2;2;2;1;1;0;1;0;0.11;1,0000;NaN;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.mime.MimeTypesReaderTest.testCustomMimeTypes();5;58;7;39;10;35;12;18;4;1;30;33;9;24;3;3;3;1;2;0;1;0;0.31;0,5000;NaN;
org.apache.tika.mime.MimeType.getExtension();15;15;0;7;1;4;8;2;2;0;2;4;1;3;2;2;2;1;1;0;1;0;1.14;org.apache.tika.mime.MimeTypesReaderTest.testCustomMimeTypes();5;58;7;39;10;35;12;18;4;1;30;33;9;24;3;3;3;1;2;0;1;0;0.31;1,0000;1,0000;
org.apache.tika.mime.MimeType.getExtensions();4;13;0;7;1;4;6;3;2;0;2;4;1;3;2;2;2;1;1;0;1;0;0.86;org.apache.tika.mime.MimeTypesReaderTest.testCustomMimeTypes();5;58;7;39;10;35;12;18;4;1;30;33;9;24;3;3;3;1;2;0;1;0;0.31;0,6667;0,5000;
org.apache.tika.mime.MimeTypes.forName(String);34;32;1;20;4;14;11;8;4;1;9;14;4;10;4;4;4;1;1;0;3;0;0.55;org.apache.tika.mime.MimeTypesReaderTest.testCustomMimeTypes();5;58;7;39;10;35;12;18;4;1;30;33;9;24;3;3;3;1;2;0;1;0;0.31;0,3333;0,2500;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testEquals();0;13;2;11;3;9;0;3;1;0;9;10;3;7;1;1;1;1;0;0;0;0;0.00;1,0000;NaN;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testNotEquals();0;13;2;11;3;9;0;4;1;0;9;10;3;7;1;1;1;1;0;0;0;0;0.00;1,0000;NaN;
org.apache.tika.metadata.Metadata.equals(Object);4;32;4;28;5;19;0;5;8;1;15;23;7;16;8;8;8;8;12;12;3;12;0.00;org.apache.tika.metadata.TestMetadata.testNotEquals();0;13;2;11;3;9;0;4;1;0;9;10;3;7;1;1;1;1;0;0;0;0;0.00;0,6000;0,0625;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testObject();0;24;0;23;3;21;1;5;1;0;21;22;3;19;1;1;1;1;0;0;0;0;0.04;1,0000;NaN;
org.apache.tika.metadata.Metadata.equals(Object);4;32;4;28;5;19;0;5;8;1;15;23;7;16;8;8;8;8;12;12;3;12;0.00;org.apache.tika.metadata.TestMetadata.testObject();0;24;0;23;3;21;1;5;1;0;21;22;3;19;1;1;1;1;0;0;0;0;0.04;0,9500;0,6250;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testRemove();0;20;0;19;2;17;1;8;1;0;17;18;2;16;1;1;1;1;0;0;0;0;0.05;1,0000;NaN;
org.apache.tika.metadata.Metadata.get(String);388;16;0;8;2;5;8;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.00;org.apache.tika.metadata.TestMetadata.testRemove();0;20;0;19;2;17;1;8;1;0;17;18;2;16;1;1;1;1;0;0;0;0;0.05;1,0000;1,0000;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testGet();0;9;0;8;2;6;1;5;1;0;6;7;2;5;1;1;1;1;0;0;0;0;0.13;1,0000;NaN;
org.apache.tika.metadata.Metadata.get(String);388;16;0;8;2;5;8;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.00;org.apache.tika.metadata.TestMetadata.testGet();0;9;0;8;2;6;1;5;1;0;6;7;2;5;1;1;1;1;0;0;0;0;0.13;1,0000;1,0000;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testSet();2;25;4;20;3;18;1;5;1;0;18;19;3;16;1;1;1;1;0;0;0;0;0.05;1,0000;NaN;
org.apache.tika.metadata.Metadata.set(String,String);206;16;0;7;1;4;9;2;2;0;2;4;1;3;2;2;2;1;1;0;1;0;1.29;org.apache.tika.metadata.TestMetadata.testSet();2;25;4;20;3;18;1;5;1;0;18;19;3;16;1;1;1;1;0;0;0;0;0.05;0,2500;1,0000;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testNames();1;15;1;13;3;11;1;4;1;0;11;12;3;9;1;1;1;1;0;0;0;0;0.08;1,0000;NaN;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testToStringWithSingleEntry();0;5;0;5;2;3;0;4;1;0;3;4;2;2;1;1;1;1;0;0;0;0;0.00;1,0000;NaN;
org.apache.tika.metadata.Metadata.toString();4;14;0;14;4;9;0;6;4;1;10;14;6;8;4;4;4;1;0;0;3;0;0.00;org.apache.tika.metadata.TestMetadata.testToStringWithSingleEntry();0;5;0;5;2;3;0;4;1;0;3;4;2;2;1;1;1;1;0;0;0;0;0.00;0,8182;0,1667;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testEqualAndHashCode();0;14;2;12;3;10;0;4;1;0;10;11;3;8;1;1;1;1;0;0;0;0;0.00;1,0000;NaN;
org.apache.tika.metadata.Metadata.hashCode();2;8;0;8;2;5;0;6;2;0;5;6;3;3;2;2;2;1;0;0;1;0;0.00;org.apache.tika.metadata.TestMetadata.testEqualAndHashCode();0;14;2;12;3;10;0;4;1;0;10;11;3;8;1;1;1;1;0;0;0;0;0.00;1,0000;0,8000;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testIsMultiValued();0;9;0;8;2;6;1;5;1;0;6;7;2;5;1;1;1;1;0;0;0;0;0.13;1,0000;NaN;
org.apache.tika.metadata.Metadata.add(String,String);91;17;0;8;2;5;9;4;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.13;org.apache.tika.metadata.TestMetadata.testToStringWithManyEntries();0;7;0;7;2;5;0;4;1;0;5;6;2;4;1;1;1;1;0;0;0;0;0.00;1,0000;NaN;
org.apache.tika.metadata.Metadata.toString();4;14;0;14;4;9;0;6;4;1;10;14;6;8;4;4;4;1;0;0;3;0;0.00;org.apache.tika.metadata.TestMetadata.testToStringWithManyEntries();0;7;0;7;2;5;0;4;1;0;5;6;2;4;1;1;1;1;0;0;0;0;0.00;1,0000;0,5556;
org.apache.tika.metadata.Metadata.get(String);388;16;0;8;2;5;8;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.00;org.apache.tika.parser.CompositeParserTest.testMimeTypeAliases();1;73;12;55;18;52;6;14;1;0;41;42;13;29;1;1;1;1;0;0;0;0;0.11;0,7500;0,5000;
org.apache.tika.metadata.Metadata.get(String);388;16;0;8;2;5;8;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.00;org.apache.tika.parser.ParameterizedParserTest.testSomeParams();0;8;0;6;2;4;2;3;1;0;4;5;2;3;1;1;1;1;0;0;0;0;0.33;0,7500;0,5000;
