Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.jfree.chart.plot.MultiplePiePlot.setLegendItemShape(Shape);3;15;0;5;1;3;10;3;1;0;3;4;1;3;1;1;1;1;0;0;0;0;2.00;org.jfree.chart.plot.MultiplePiePlotTest.testEquals();3;43;6;34;3;32;3;12;1;0;28;29;3;26;1;1;1;1;0;0;0;0;0.09;1,0000;1,0000;
org.jfree.chart.plot.MultiplePiePlot.setLimit(double);2;10;0;4;1;2;6;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;1.50;org.jfree.chart.plot.MultiplePiePlotTest.testEquals();3;43;6;34;3;32;3;12;1;0;28;29;3;26;1;1;1;1;0;0;0;0;0.09;1,0000;1,0000;
org.jfree.chart.ChartFactory.createPieChart3D(String,PieDataset,boolean,boolean,boolean);9;30;2;15;5;10;13;10;4;1;7;10;3;7;3;3;3;1;0;0;1;0;0.87;org.jfree.chart.plot.PiePlot3DTest.testDrawWithNullDataset();1;20;0;17;7;13;3;6;2;0;9;11;5;6;2;2;2;1;1;0;1;0;0.18;0,6364;0,2500;
org.jfree.chart.JFreeChart.draw(Graphics2D,Rectangle2D,Point2D,ChartRenderingInfo);58;120;14;89;21;71;17;43;6912;4;43;59;16;43;16;16;20;1;0;0;3;0;0.19;org.jfree.chart.plot.PiePlot3DTest.testDrawWithNullDataset();1;20;0;17;7;13;3;6;2;0;9;11;5;6;2;2;2;1;1;0;1;0;0.18;0,4235;0,0009;
org.jfree.chart.ChartFactory.createStackedBarChart(String,String,String,CategoryDataset,PlotOrientation,boolean,boolean,boolean);13;50;5;24;11;17;21;13;4;1;11;14;6;8;3;3;3;1;0;0;1;0;0.88;org.jfree.chart.axis.SubCategoryAxisTest.test2275695();2;20;0;17;7;13;3;9;2;0;8;10;5;5;2;2;2;1;1;0;1;0;0.18;0,6667;0,2500;
org.jfree.chart.JFreeChart.draw(Graphics2D,Rectangle2D,Point2D,ChartRenderingInfo);58;120;14;89;21;71;17;43;6912;4;43;59;16;43;16;16;20;1;0;0;3;0;0.19;org.jfree.chart.axis.SubCategoryAxisTest.test2275695();2;20;0;17;7;13;3;9;2;0;8;10;5;5;2;2;2;1;1;0;1;0;0.18;0,4235;0,0009;
org.jfree.chart.ChartFactory.createStackedXYAreaChart(String,String,String,TableXYDataset,PlotOrientation,boolean,boolean,boolean);16;52;5;29;13;22;19;15;4;1;18;21;8;13;3;3;3;1;0;0;1;0;0.66;org.jfree.chart.renderer.xy.StackedXYAreaRendererTest.testFindRangeBounds();1;15;0;12;8;9;3;7;1;0;7;8;6;2;1;1;1;1;0;0;0;0;0.25;0,8261;0,2500;
org.jfree.chart.ChartFactory.createStackedXYAreaChart(String,String,String,TableXYDataset,PlotOrientation,boolean,boolean,boolean);16;52;5;29;13;22;19;15;4;1;18;21;8;13;3;3;3;1;0;0;1;0;0.66;org.jfree.chart.renderer.xy.StackedXYBarRendererTest.testFindRangeBounds();1;16;0;13;8;10;3;9;1;0;8;9;6;3;1;1;1;1;0;0;0;0;0.23;0,8261;0,2500;
org.jfree.chart.ChartFactory.createStackedXYAreaChart(String,String,String,TableXYDataset,PlotOrientation,boolean,boolean,boolean);16;52;5;29;13;22;19;15;4;1;18;21;8;13;3;3;3;1;0;0;1;0;0.66;org.jfree.chart.renderer.xy.StackedXYBarRendererTest.testFindDomainBounds();1;19;0;16;8;13;3;11;1;0;11;12;6;6;1;1;1;1;0;0;0;0;0.19;0,8261;0,2500;
org.jfree.chart.axis.NumberAxis.setAutoRangeIncludesZero(boolean);29;22;0;9;1;5;13;5;3;0;3;6;1;5;3;3;3;1;0;0;2;0;1.44;org.jfree.chart.renderer.xy.StackedXYBarRendererTest.testFindDomainBounds();1;19;0;16;8;13;3;11;1;0;11;12;6;6;1;1;1;1;0;0;0;0;0.19;0,8000;NaN;
org.jfree.chart.ChartFactory.createStackedXYAreaChart(String,String,String,TableXYDataset,PlotOrientation,boolean,boolean,boolean);16;52;5;29;13;22;19;15;4;1;18;21;8;13;3;3;3;1;0;0;1;0;0.66;org.jfree.chart.renderer.xy.StackedXYAreaRenderer2Test.testDrawWithEmptyDataset();2;24;0;20;8;16;4;10;2;0;11;13;6;7;2;2;2;1;1;0;1;0;0.20;0,8261;0,2500;
org.jfree.chart.JFreeChart.draw(Graphics2D,Rectangle2D,Point2D,ChartRenderingInfo);58;120;14;89;21;71;17;43;6912;4;43;59;16;43;16;16;20;1;0;0;3;0;0.19;org.jfree.chart.renderer.xy.StackedXYAreaRenderer2Test.testDrawWithEmptyDataset();2;24;0;20;8;16;4;10;2;0;11;13;6;7;2;2;2;1;1;0;1;0;0.20;0,6118;0,0018;
org.jfree.chart.ChartFactory.createStackedXYAreaChart(String,String,String,TableXYDataset,PlotOrientation,boolean,boolean,boolean);16;52;5;29;13;22;19;15;4;1;18;21;8;13;3;3;3;1;0;0;1;0;0.66;org.jfree.chart.renderer.xy.StackedXYAreaRenderer2Test.testFindRangeBounds();1;23;2;16;9;13;5;12;1;0;11;12;7;5;1;1;1;1;0;0;0;0;0.31;0,8261;0,2500;
org.jfree.chart.ChartFactory.createXYBarChart(String,String,boolean,String,IntervalXYDataset,PlotOrientation,boolean,boolean,boolean);13;62;5;36;12;23;21;15;12;1;18;23;8;15;5;5;5;1;2;0;2;0;0.58;org.jfree.chart.renderer.xy.XYBarRendererTest.testFindDomainBounds();1;18;0;15;8;12;3;9;1;0;10;11;6;5;1;1;1;1;0;0;0;0;0.20;0,5714;0,0833;
org.jfree.chart.axis.NumberAxis.setAutoRangeIncludesZero(boolean);29;22;0;9;1;5;13;5;3;0;3;6;1;5;3;3;3;1;0;0;2;0;1.44;org.jfree.chart.renderer.xy.XYBarRendererTest.testFindDomainBounds();1;18;0;15;8;12;3;9;1;0;10;11;6;5;1;1;1;1;0;0;0;0;0.20;0,8000;NaN;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.ChartPanelTest.test2502355_restoreAutoDomainBounds();2;16;0;12;6;10;4;11;1;0;9;10;5;5;1;1;1;1;0;0;0;0;0.33;0,7500;0,2500;
