Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.apache.dubbo.common.URLBuilder.build();43;23;0;22;2;15;1;12;28;1;8;15;2;13;8;8;10;1;2;0;2;0;0.05;org.apache.dubbo.common.URLBuilderTest.testNoArgConstructor();0;4;0;4;2;2;0;5;1;0;2;3;2;1;1;1;1;1;0;0;0;0;0.00;0,5000;0,1111;
org.apache.dubbo.common.URLBuilder.from(URL);26;19;0;19;9;17;0;11;1;0;9;10;9;1;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.common.URLBuilderTest.shouldRemoveParameters();0;8;0;8;4;6;1;10;1;0;4;5;3;2;1;1;1;1;0;0;0;0;0.13;1,0000;1,0000;
org.apache.dubbo.common.URLStrParser.parseDecodedStr(String);4;17;1;11;4;8;5;6;2;0;6;8;4;4;2;2;2;1;1;0;1;0;0.45;org.apache.dubbo.common.URLStrParserTest.test();1;9;1;8;4;6;0;7;1;0;6;7;4;3;1;1;1;1;0;0;0;0;0.00;0,6250;0,5000;
org.apache.dubbo.common.URLStrParser.parseEncodedStr(String);6;18;1;11;4;8;7;7;2;0;6;8;4;4;2;2;2;1;1;0;1;0;0.64;org.apache.dubbo.common.URLStrParserTest.test();1;9;1;8;4;6;0;7;1;0;6;7;4;3;1;1;1;1;0;0;0;0;0.00;0,6250;0,5000;
org.apache.dubbo.common.Version.getIntVersion(String);9;19;0;18;2;13;1;6;4;1;7;11;2;9;4;4;4;1;1;0;3;0;0.06;org.apache.dubbo.common.version.VersionTest.testGetIntVersion();1;9;0;9;1;7;0;2;1;0;7;8;1;7;1;1;1;1;0;0;0;0;0.00;0,4375;0,0000;
org.apache.dubbo.common.Version.isRelease270OrHigher(String);3;12;0;9;1;5;3;3;3;0;3;6;1;5;3;3;3;3;2;2;1;2;0.33;org.apache.dubbo.common.version.VersionTest.testIsFramework270OrHigher();0;8;0;8;1;6;0;3;1;0;6;7;1;6;1;1;1;1;0;0;0;0;0.00;0,7500;0,6667;
org.apache.dubbo.common.Version.isSupportResponseAttachment(String);5;18;1;10;2;6;7;3;3;0;4;7;2;5;3;3;4;3;2;2;1;2;0.70;org.apache.dubbo.common.version.VersionTest.testSupportResponseAttachment();0;15;1;14;1;12;0;3;1;0;12;13;1;12;1;1;1;1;0;0;0;0;0.00;0,8000;0,6667;
com.alibaba.dubbo.common.URL.valueOf(String);1;4;0;4;2;2;0;3;1;0;2;3;2;1;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.cache.CacheTest.testCacheFactory();0;14;1;13;10;11;2;7;1;0;11;12;10;2;1;1;1;1;0;0;0;0;0.15;1,0000;1,0000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.getClassNameProperty();5;7;0;7;2;4;0;5;2;0;3;5;2;3;3;3;3;1;1;0;1;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testSetClassNameProperty();2;17;4;13;7;11;0;7;1;0;8;9;5;4;1;1;1;1;0;0;0;0;0.00;0,6667;0,5000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.setClassNameProperty(String);5;7;0;7;2;4;0;5;2;0;3;5;2;3;3;3;3;1;1;0;1;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testSetClassNameProperty();2;17;4;13;7;11;0;7;1;0;8;9;5;4;1;1;1;1;0;0;0;0;0.00;0,6667;0,5000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.getClassNameProperty();5;7;0;7;2;4;0;5;2;0;3;5;2;3;3;3;3;1;1;0;1;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testBeanSerialize();2;48;7;41;9;39;0;38;1;0;38;39;9;30;1;1;1;1;0;0;0;0;0.00;0,6667;0,5000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.getPrimitiveProperty();9;6;0;6;1;3;0;4;2;0;2;4;1;3;2;2;2;1;1;0;1;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testBeanSerialize();2;48;7;41;9;39;0;38;1;0;38;39;9;30;1;1;1;1;0;0;0;0;0.00;0,5000;0,5000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.getProperty(Object);13;4;0;4;1;2;0;3;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testBeanSerialize();2;48;7;41;9;39;0;38;1;0;38;39;9;30;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.dubbo.common.beanutil.JavaBeanSerializeUtil.serialize(Object,JavaBeanAccessor);11;10;0;10;2;6;0;3;3;0;4;7;2;5;3;3;3;3;2;2;1;2;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testBeanSerialize();2;48;7;41;9;39;0;38;1;0;38;39;9;30;1;1;1;1;0;0;0;0;0.00;0,4000;0,3333;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.getEnumPropertyName();5;7;0;7;2;4;0;5;2;0;3;5;2;3;3;3;3;1;1;0;1;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testSetEnumNameProperty();2;16;3;13;7;11;0;7;1;0;8;9;5;4;1;1;1;1;0;0;0;0;0.00;0,6667;0,5000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.setEnumNameProperty(String);5;7;0;7;2;4;0;5;2;0;3;5;2;3;3;3;3;1;1;0;1;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testSetEnumNameProperty();2;16;3;13;7;11;0;7;1;0;8;9;5;4;1;1;1;1;0;0;0;0;0.00;0,6667;0,5000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.getPrimitiveProperty();9;6;0;6;1;3;0;4;2;0;2;4;1;3;2;2;2;1;1;0;1;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testSerialize_Array();3;45;3;42;7;34;0;13;36;2;35;42;12;30;7;7;7;1;1;0;2;0;0.00;0,5000;0,5000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.getProperty(Object);13;4;0;4;1;2;0;3;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testSerialize_Array();3;45;3;42;7;34;0;13;36;2;35;42;12;30;7;7;7;1;1;0;2;0;0.00;0,0000;0,0000;
org.apache.dubbo.common.beanutil.JavaBeanSerializeUtil.serialize(Object,JavaBeanAccessor);11;10;0;10;2;6;0;3;3;0;4;7;2;5;3;3;3;3;2;2;1;2;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testSerialize_Array();3;45;3;42;7;34;0;13;36;2;35;42;12;30;7;7;7;1;1;0;2;0;0.00;0,4000;0,3333;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.getPrimitiveProperty();9;6;0;6;1;3;0;4;2;0;2;4;1;3;2;2;2;1;1;0;1;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testSerialize_Primitive();1;11;1;10;3;7;0;6;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,5000;0,5000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.getProperty(Object);13;4;0;4;1;2;0;3;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.test_Circular_Reference();2;24;4;20;5;18;0;18;1;0;18;19;5;14;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.dubbo.common.beanutil.JavaBeanSerializeUtil.serialize(Object,JavaBeanAccessor);11;10;0;10;2;6;0;3;3;0;4;7;2;5;3;3;3;3;2;2;1;2;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.test_Circular_Reference();2;24;4;20;5;18;0;18;1;0;18;19;5;14;1;1;1;1;0;0;0;0;0.00;0,4000;0,3333;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.setPrimitiveProperty(Object);5;6;0;6;1;3;0;4;2;0;2;4;1;3;2;2;2;1;1;0;1;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testDeserialize_Primitive();3;13;2;11;4;9;0;7;1;0;9;10;4;6;1;1;1;1;0;0;0;0;0.00;0,5000;0,5000;
org.apache.dubbo.common.beanutil.JavaBeanDescriptor.setProperty(Object,Object);9;4;0;4;1;2;0;3;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testDeserialize_Array();4;50;4;46;8;38;0;14;36;2;43;50;13;37;7;7;7;1;0;0;2;0;0.00;1,0000;1,0000;
