Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Method,org.jfree.chart.axis.SymbolAxisTest.testSerialization(),0,9,0,6,4,4,3,3,1,0,4,5,4,1,1,1,1,1,0,0,0,0,0.50
Public Constructor,"org.jfree.chart.axis.Tick.Tick(String,TextAnchor,TextAnchor,double)",6,18,0,9,2,6,9,6,1,0,6,7,1,6,1,1,1,1,0,0,0,0,1.00
Public Method,org.jfree.chart.axis.Tick.clone(),2,11,0,4,2,2,7,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,1.75
Public Method,org.jfree.chart.axis.Tick.equals(Object),7,29,0,22,2,14,7,2,7,1,8,15,2,13,7,7,7,7,10,10,2,10,0.32
Public Method,org.jfree.chart.axis.Tick.getAngle(),4,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.jfree.chart.axis.Tick.getRotationAnchor(),2,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.jfree.chart.axis.Tick.getText(),9,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.jfree.chart.axis.Tick.getTextAnchor(),3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.jfree.chart.axis.Tick.toString(),1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Private Constructor,org.jfree.chart.axis.TickType.TickType(String),1,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.jfree.chart.axis.TickType.equals(Object),6,22,1,13,2,8,8,2,4,1,5,9,2,7,4,4,4,4,3,3,1,3,0.62
Private Method,org.jfree.chart.axis.TickType.readResolve(),2,17,0,10,2,6,7,2,3,0,4,7,2,5,3,3,3,1,1,0,1,0,0.70
Public Method,org.jfree.chart.axis.TickType.toString(),1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Constructor,org.jfree.chart.axis.TickUnit.TickUnit(double),3,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Constructor,"org.jfree.chart.axis.TickUnit.TickUnit(double,int)",3,12,0,4,1,2,8,3,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.00
Public Method,org.jfree.chart.axis.TickUnit.compareTo(Object),2,28,2,17,2,10,9,2,4,1,5,9,2,7,4,4,4,4,5,5,2,5,0.53
Public Method,org.jfree.chart.axis.TickUnit.equals(Object),9,23,0,16,2,10,7,1,5,1,6,11,2,9,5,5,5,5,4,4,1,4,0.44
Public Method,org.jfree.chart.axis.TickUnit.getMinorTickCount(),7,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.TickUnit.getSize(),26,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.jfree.chart.axis.TickUnit.hashCode(),2,10,0,5,3,3,5,2,1,0,2,3,2,1,2,2,2,1,0,0,0,0,1.00
Public Method,org.jfree.chart.axis.TickUnit.valueToString(double),3,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Abstract Method,org.jfree.chart.axis.TickUnitSource.getCeilingTickUnit(TickUnit),3,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Public Abstract Method,org.jfree.chart.axis.TickUnitSource.getCeilingTickUnit(double),8,10,0,1,1,0,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.00
Public Abstract Method,org.jfree.chart.axis.TickUnitSource.getLargerTickUnit(TickUnit),6,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Public Constructor,org.jfree.chart.axis.TickUnits.TickUnits(),4,6,0,3,1,1,3,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.00
Public Method,org.jfree.chart.axis.TickUnits.add(TickUnit),6,13,0,7,1,4,6,3,2,0,3,5,1,4,2,2,2,1,0,0,1,0,0.86
Public Method,org.jfree.chart.axis.TickUnits.clone(),2,13,0,5,2,3,8,3,1,0,3,4,2,2,1,1,1,1,0,0,0,0,1.60
Public Method,org.jfree.chart.axis.TickUnits.equals(Object),4,17,0,10,2,6,7,2,3,0,4,7,2,5,3,3,3,3,2,2,1,2,0.70
Public Method,org.jfree.chart.axis.TickUnits.get(int),2,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Method,org.jfree.chart.axis.TickUnits.getCeilingTickUnit(TickUnit),3,19,0,11,2,7,8,5,2,0,4,6,2,4,2,2,2,1,1,0,1,0,0.73
Public Method,org.jfree.chart.axis.TickUnits.getCeilingTickUnit(double),1,12,0,4,1,2,8,4,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.jfree.chart.axis.TickUnits.getLargerTickUnit(TickUnit),2,19,1,11,2,7,7,5,2,0,4,6,2,4,2,2,2,1,1,0,1,0,0.64
Public Method,org.jfree.chart.axis.TickUnits.size(),1,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.TickUnitsTest.testCloning(),0,11,0,8,3,6,3,8,1,0,6,7,3,4,1,1,1,1,0,0,0,0,0.38
Public Method,org.jfree.chart.axis.TickUnitsTest.testEquals(),0,11,0,8,3,6,3,6,1,0,6,7,3,4,1,1,1,1,0,0,0,0,0.38
Public Method,org.jfree.chart.axis.TickUnitsTest.testSerialization(),0,9,0,6,3,4,3,6,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.50
Abstract Method,"org.jfree.chart.axis.Timeline.containsDomainRange(Date,Date)",0,11,0,1,1,0,10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10.00
Abstract Method,"org.jfree.chart.axis.Timeline.containsDomainRange(long,long)",0,11,0,1,1,0,10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10.00
Abstract Method,org.jfree.chart.axis.Timeline.containsDomainValue(Date),1,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.jfree.chart.axis.Timeline.containsDomainValue(long),0,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.jfree.chart.axis.Timeline.toMillisecond(long),3,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12.00
Abstract Method,org.jfree.chart.axis.Timeline.toTimelineValue(Date),0,8,0,1,1,0,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.00
Abstract Method,org.jfree.chart.axis.Timeline.toTimelineValue(long),4,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Protected Constructor,"org.jfree.chart.axis.ValueAxis.ValueAxis(String,TickUnitSource)",13,61,17,37,5,35,7,22,1,0,35,36,5,31,1,1,1,1,0,0,0,0,0.19
Protected Abstract Method,org.jfree.chart.axis.ValueAxis.autoAdjustRange(),5,7,0,1,1,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.00
Protected Method,"org.jfree.chart.axis.ValueAxis.calculateAnchorPoint(ValueTick,double,Rectangle2D,RectangleEdge)",10,33,1,22,4,15,10,8,5,1,11,16,3,13,5,5,5,1,3,0,1,0,0.45
Public Method,org.jfree.chart.axis.ValueAxis.centerRange(double),2,12,0,6,4,4,6,5,1,0,3,4,3,1,1,1,1,1,0,0,0,0,1.00
Public Method,org.jfree.chart.axis.ValueAxis.clone(),7,12,0,4,2,2,8,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,2.00
Protected Method,"org.jfree.chart.axis.ValueAxis.drawAxisLine(Graphics2D,double,Rectangle2D,RectangleEdge)",19,97,5,82,17,69,10,17,720,3,46,61,16,45,15,15,19,1,7,0,2,0,0.12
Protected Method,"org.jfree.chart.axis.ValueAxis.drawTickMarksAndLabels(Graphics2D,double,Rectangle2D,Rectangle2D,RectangleEdge)",17,112,7,91,19,74,14,45,372,3,38,55,13,42,19,19,22,6,13,10,4,7,0.15
Public Method,org.jfree.chart.axis.ValueAxis.equals(Object),21,61,0,53,2,35,8,4,17,1,18,35,2,33,17,17,18,17,16,16,1,16,0.15
Protected Method,"org.jfree.chart.axis.ValueAxis.findMaximumTickLabelHeight(List,Graphics2D,Rectangle2D,boolean)",5,49,2,36,12,28,11,18,10,1,15,22,10,12,7,7,8,1,2,0,4,0,0.31
Protected Method,"org.jfree.chart.axis.ValueAxis.findMaximumTickLabelWidth(List,Graphics2D,Rectangle2D,boolean)",5,49,2,36,12,28,11,19,10,1,14,21,10,11,7,7,8,1,2,0,4,0,0.31
Public Method,org.jfree.chart.axis.ValueAxis.getAutoRangeMinimumSize(),6,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Protected Method,org.jfree.chart.axis.ValueAxis.getAutoTickIndex(),1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.ValueAxis.getDefaultAutoRange(),5,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Method,org.jfree.chart.axis.ValueAxis.getDownArrow(),1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.jfree.chart.axis.ValueAxis.getFixedAutoRange(),4,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.ValueAxis.getLeftArrow(),1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.jfree.chart.axis.ValueAxis.getLowerBound(),32,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.ValueAxis.getLowerMargin(),6,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.33
Public Method,org.jfree.chart.axis.ValueAxis.getMinorTickCount(),5,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Method,org.jfree.chart.axis.ValueAxis.getRange(),96,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.ValueAxis.getRightArrow(),1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.jfree.chart.axis.ValueAxis.getStandardTickUnits(),9,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.ValueAxis.getUpArrow(),1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.jfree.chart.axis.ValueAxis.getUpperBound(),32,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.ValueAxis.getUpperMargin(),6,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.33
Public Method,org.jfree.chart.axis.ValueAxis.isAutoRange(),11,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.jfree.chart.axis.ValueAxis.isAutoTickUnitSelection(),10,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Method,org.jfree.chart.axis.ValueAxis.isInverted(),37,14,0,3,1,1,11,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.67
Public Method,org.jfree.chart.axis.ValueAxis.isNegativeArrowVisible(),1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.jfree.chart.axis.ValueAxis.isPositiveArrowVisible(),1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.jfree.chart.axis.ValueAxis.isVerticalTickLabels(),19,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Abstract Method,"org.jfree.chart.axis.ValueAxis.java2DToValue(double,Rectangle2D,RectangleEdge)",11,14,0,2,2,0,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.00
Public Method,"org.jfree.chart.axis.ValueAxis.lengthToJava2D(double,Rectangle2D,RectangleEdge)",5,16,0,6,4,3,10,3,1,0,3,4,3,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.jfree.chart.axis.ValueAxis.pan(double),6,15,0,8,6,6,7,5,1,0,6,7,6,1,1,1,1,1,0,0,0,0,0.88
Private Method,org.jfree.chart.axis.ValueAxis.readObject(ObjectInputStream),1,17,1,8,2,5,8,6,1,0,5,6,1,5,1,1,1,1,0,0,0,0,1.00
Public Method,"org.jfree.chart.axis.ValueAxis.reserveSpace(Graphics2D,Plot,Rectangle2D,RectangleEdge,AxisSpace)",13,62,7,38,9,27,17,18,28,1,17,26,8,18,9,9,9,3,4,2,2,2,0.45
Public Method,org.jfree.chart.axis.ValueAxis.resizeRange(double),11,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Public Method,"org.jfree.chart.axis.ValueAxis.resizeRange(double,double)",6,24,0,11,4,7,13,4,2,0,4,6,3,3,2,2,2,1,1,0,1,0,1.18
Public Method,"org.jfree.chart.axis.ValueAxis.resizeRange2(double,double)",7,27,0,12,5,8,15,5,2,0,5,7,4,3,2,2,2,1,1,0,1,0,1.25
Public Method,org.jfree.chart.axis.ValueAxis.setAutoRange(boolean),11,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Protected Method,"org.jfree.chart.axis.ValueAxis.setAutoRange(boolean,boolean)",4,18,0,9,1,5,9,3,4,1,3,6,1,5,3,3,3,1,0,0,1,0,1.00
Public Method,org.jfree.chart.axis.ValueAxis.setAutoRangeMinimumSize(double),3,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,"org.jfree.chart.axis.ValueAxis.setAutoRangeMinimumSize(double,boolean)",6,26,1,15,1,9,10,4,10,1,4,9,1,8,5,5,5,1,0,0,2,0,0.67
Protected Method,org.jfree.chart.axis.ValueAxis.setAutoTickIndex(int),1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.ValueAxis.setAutoTickUnitSelection(boolean),3,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Method,"org.jfree.chart.axis.ValueAxis.setAutoTickUnitSelection(boolean,boolean)",8,18,1,8,1,4,9,2,3,0,2,5,1,4,3,3,3,1,0,0,2,0,1.13
Public Method,org.jfree.chart.axis.ValueAxis.setDefaultAutoRange(Range),3,15,0,5,1,3,10,3,1,0,3,4,1,3,1,1,1,1,0,0,0,0,2.00
Public Method,org.jfree.chart.axis.ValueAxis.setDownArrow(Shape),1,14,0,5,1,3,9,3,1,0,3,4,1,3,1,1,1,1,0,0,0,0,1.80
Public Method,org.jfree.chart.axis.ValueAxis.setFixedAutoRange(double),3,14,0,7,1,4,7,4,2,0,3,5,1,4,2,2,2,1,0,0,1,0,1.00
Public Method,org.jfree.chart.axis.ValueAxis.setInverted(boolean),6,14,0,6,1,3,8,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,1.33
Public Method,org.jfree.chart.axis.ValueAxis.setLeftArrow(Shape),1,14,0,5,1,3,9,3,1,0,3,4,1,3,1,1,1,1,0,0,0,0,1.80
Public Method,org.jfree.chart.axis.ValueAxis.setLowerBound(double),5,16,0,8,1,4,8,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.00
Public Method,org.jfree.chart.axis.ValueAxis.setLowerMargin(double),6,18,0,7,1,4,11,4,2,0,3,5,1,4,2,2,2,1,0,0,1,0,1.57
Public Method,org.jfree.chart.axis.ValueAxis.setMinorTickCount(int),2,14,0,4,1,2,10,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.50
Public Method,org.jfree.chart.axis.ValueAxis.setNegativeArrowVisible(boolean),2,13,0,4,1,2,9,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.25
Public Method,org.jfree.chart.axis.ValueAxis.setPositiveArrowVisible(boolean),2,13,0,4,1,2,9,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.25
Public Method,org.jfree.chart.axis.ValueAxis.setRange(Range),15,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.33
Public Method,"org.jfree.chart.axis.ValueAxis.setRange(Range,boolean,boolean)",13,30,0,15,2,9,15,6,8,1,5,9,1,8,4,4,4,1,0,0,1,0,1.00
Public Method,"org.jfree.chart.axis.ValueAxis.setRange(double,double)",25,14,0,3,1,1,11,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.67
Public Method,"org.jfree.chart.axis.ValueAxis.setRangeAboutValue(double,double)",2,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.ValueAxis.setRangeWithMargins(Range),2,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,"org.jfree.chart.axis.ValueAxis.setRangeWithMargins(Range,boolean,boolean)",4,19,0,6,2,3,13,5,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.17
Public Method,"org.jfree.chart.axis.ValueAxis.setRangeWithMargins(double,double)",2,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.jfree.chart.axis.ValueAxis.setRightArrow(Shape),1,14,0,5,1,3,9,3,1,0,3,4,1,3,1,1,1,1,0,0,0,0,1.80
Public Method,org.jfree.chart.axis.ValueAxis.setStandardTickUnits(TickUnitSource),7,16,0,4,1,2,12,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,3.00
Public Method,org.jfree.chart.axis.ValueAxis.setUpArrow(Shape),1,14,0,5,1,3,9,3,1,0,3,4,1,3,1,1,1,1,0,0,0,0,1.80
Public Method,org.jfree.chart.axis.ValueAxis.setUpperBound(double),4,16,0,8,1,4,8,4,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.00
Public Method,org.jfree.chart.axis.ValueAxis.setUpperMargin(double),6,18,0,7,1,4,11,4,2,0,3,5,1,4,2,2,2,1,0,0,1,0,1.57
Public Method,org.jfree.chart.axis.ValueAxis.setVerticalTickLabels(boolean),3,16,0,6,1,3,10,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,1.67
Public Abstract Method,"org.jfree.chart.axis.ValueAxis.valueToJava2D(double,Rectangle2D,RectangleEdge)",91,16,0,2,2,0,14,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.00
Private Method,org.jfree.chart.axis.ValueAxis.writeObject(ObjectOutputStream),5,14,0,7,1,5,7,2,1,0,5,6,1,5,1,1,1,1,0,0,0,0,1.00
Public Method,"org.jfree.chart.axis.ValueAxis.zoomRange(double,double)",9,22,0,16,4,10,6,6,4,1,8,11,4,7,3,3,4,1,1,0,1,0,0.38
Public Method,org.jfree.chart.axis.ValueAxisTest.test3555275(),3,23,0,19,12,17,4,16,1,0,15,16,10,6,1,1,1,1,0,0,0,0,0.21
Public Method,org.jfree.chart.axis.ValueAxisTest.testAxisMargins(),1,20,0,16,7,14,4,12,1,0,13,14,6,8,1,1,1,1,0,0,0,0,0.25
Public Method,org.jfree.chart.axis.ValueAxisTest.testCloning(),0,10,0,7,3,5,3,5,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.43
Public Method,org.jfree.chart.axis.ValueAxisTest.testEquals(),1,119,24,70,4,68,25,23,1,0,68,69,4,65,1,1,1,1,0,0,0,0,0.36
Public Constructor,"org.jfree.chart.axis.ValueTick.ValueTick(TickType,double,String,TextAnchor,TextAnchor,double)",10,22,1,7,3,3,14,4,1,0,3,4,1,3,1,1,1,1,0,0,0,0,2.00
Public Constructor,"org.jfree.chart.axis.ValueTick.ValueTick(double,String,TextAnchor,TextAnchor,double)",7,18,2,6,3,2,10,3,1,0,2,3,1,2,1,1,1,1,0,0,0,0,1.67
Public Method,org.jfree.chart.axis.ValueTick.equals(Object),4,23,0,16,2,10,7,3,5,1,6,11,2,9,5,5,5,5,4,4,1,4,0.44
Public Method,org.jfree.chart.axis.ValueTick.getTickType(),6,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.axis.ValueTick.getValue(),12,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Protected Constructor,org.jfree.chart.block.AbstractBlock.AbstractBlock(),2,12,0,9,1,7,3,8,1,0,7,8,1,7,1,1,1,1,0,0,0,0,0.33
Public Method,org.jfree.chart.block.AbstractBlock.arrange(Graphics2D),3,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,"org.jfree.chart.block.AbstractBlock.arrange(Graphics2D,RectangleConstraint)",4,13,0,4,2,2,9,5,1,0,2,3,2,1,1,1,1,1,0,0,0,0,2.25
Protected Method,org.jfree.chart.block.AbstractBlock.calculateTotalHeight(double),15,14,0,7,2,5,7,3,1,0,5,6,2,4,1,1,1,1,0,0,0,0,1.00
Protected Method,org.jfree.chart.block.AbstractBlock.calculateTotalWidth(double),15,14,0,7,2,5,7,3,1,0,5,6,2,4,1,1,1,1,0,0,0,0,1.00
Public Method,org.jfree.chart.block.AbstractBlock.clone(),8,17,0,9,3,6,8,6,2,0,5,7,3,4,2,2,2,1,0,0,1,0,0.89
Protected Method,"org.jfree.chart.block.AbstractBlock.drawBorder(Graphics2D,Rectangle2D)",11,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.jfree.chart.block.AbstractBlock.equals(Object),17,38,0,31,2,20,7,5,10,1,11,21,2,19,10,10,10,10,9,9,1,9,0.23
Public Method,org.jfree.chart.block.AbstractBlock.getBounds(),1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.block.AbstractBlock.getContentXOffset(),3,11,0,4,1,2,7,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.75
Public Method,org.jfree.chart.block.AbstractBlock.getContentYOffset(),3,11,0,4,1,2,7,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.75
Public Method,org.jfree.chart.block.AbstractBlock.getFrame(),3,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.jfree.chart.block.AbstractBlock.getHeight(),7,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Method,org.jfree.chart.block.AbstractBlock.getID(),1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.block.AbstractBlock.getMargin(),1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.block.AbstractBlock.getPadding(),3,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.block.AbstractBlock.getWidth(),7,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Private Method,org.jfree.chart.block.AbstractBlock.readObject(ObjectInputStream),1,13,0,5,2,2,8,3,1,0,2,3,1,2,1,1,1,1,0,0,0,0,1.60
Public Method,"org.jfree.chart.block.AbstractBlock.setBorder(double,double,double,double)",4,12,0,4,2,1,8,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.jfree.chart.block.AbstractBlock.setBounds(Rectangle2D),5,11,0,4,1,2,7,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,1.75
Public Method,org.jfree.chart.block.AbstractBlock.setFrame(BlockFrame),4,12,0,4,1,2,8,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.00
Public Method,org.jfree.chart.block.AbstractBlock.setHeight(double),5,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.block.AbstractBlock.setID(String),2,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.jfree.chart.block.AbstractBlock.setMargin(RectangleInsets),5,12,0,4,1,2,8,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.00
Public Method,"org.jfree.chart.block.AbstractBlock.setMargin(double,double,double,double)",4,14,0,4,2,1,10,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.50
Public Method,org.jfree.chart.block.AbstractBlock.setPadding(RectangleInsets),6,12,0,4,1,2,8,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.00
Public Method,"org.jfree.chart.block.AbstractBlock.setPadding(double,double,double,double)",5,12,0,4,2,1,8,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.jfree.chart.block.AbstractBlock.setWidth(double),5,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Protected Method,org.jfree.chart.block.AbstractBlock.toContentConstraint(RectangleConstraint),9,24,0,16,9,13,8,14,2,0,11,13,9,4,2,2,2,1,1,0,1,0,0.50
Protected Method,org.jfree.chart.block.AbstractBlock.trimBorder(Rectangle2D),9,13,0,4,1,2,9,3,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.25
Protected Method,org.jfree.chart.block.AbstractBlock.trimMargin(Rectangle2D),12,13,0,4,1,2,9,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.25
Protected Method,org.jfree.chart.block.AbstractBlock.trimPadding(Rectangle2D),11,13,0,4,1,2,9,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,2.25
Private Method,org.jfree.chart.block.AbstractBlock.trimToContentHeight(Range),3,14,0,14,3,9,0,5,5,1,6,10,3,7,4,4,4,1,1,0,1,0,0.00
Protected Method,org.jfree.chart.block.AbstractBlock.trimToContentHeight(double),6,17,0,6,2,4,11,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,1.83
Private Method,org.jfree.chart.block.AbstractBlock.trimToContentWidth(Range),3,14,0,14,3,9,0,5,5,1,6,10,3,7,4,4,4,1,1,0,1,0,0.00
Protected Method,org.jfree.chart.block.AbstractBlock.trimToContentWidth(double),6,17,0,6,2,4,11,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,1.83
Private Method,org.jfree.chart.block.AbstractBlock.writeObject(ObjectOutputStream),2,11,0,4,1,2,7,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,1.75
Public Method,org.jfree.chart.block.AbstractBlockTest.testCloning(),1,24,2,19,4,15,3,10,2,0,13,15,4,11,2,2,2,1,1,0,1,0,0.16
Public Method,org.jfree.chart.block.AbstractBlockTest.testEquals(),1,54,9,42,3,40,3,13,1,0,40,41,3,38,1,1,1,1,0,0,0,0,0.07
Public Method,org.jfree.chart.block.AbstractBlockTest.testSerialization(),0,8,0,5,3,3,3,3,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.60
