Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Constructor,"org.apache.maven.execution.BuildSuccess.BuildSuccess(MavenProject,long)",4,10,0,4,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.50
Protected Constructor,"org.apache.maven.execution.BuildSummary.BuildSummary(MavenProject,long)",4,12,0,5,1,2,7,4,1,0,2,3,1,2,1,1,1,1,0,0,0,0,1.40
Public Method,org.apache.maven.execution.BuildSummary.getProject(),2,9,0,4,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.25
Public Method,org.apache.maven.execution.BuildSummary.getTime(),2,9,0,4,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.25
Public Constructor,org.apache.maven.execution.DefaultMavenExecutionRequest.DefaultMavenExecutionRequest(),20,3,0,3,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addActiveProfile(String),2,9,1,8,1,3,0,4,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addActiveProfiles(List<String>),1,9,1,8,1,3,0,2,2,0,2,5,2,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addInactiveProfile(String),2,9,1,8,1,3,0,4,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addInactiveProfiles(List<String>),1,9,1,8,1,3,0,2,2,0,2,5,2,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addMirror(Mirror),1,16,3,13,1,6,0,6,3,0,4,8,2,6,3,3,4,3,3,3,2,3,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addPluginArtifactRepository(ArtifactRepository),1,14,2,12,1,5,0,5,3,0,3,7,2,5,3,3,4,3,3,3,2,3,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addPluginGroup(String),2,9,1,8,1,3,0,4,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addPluginGroups(List<String>),1,9,1,8,1,3,0,2,2,0,2,5,2,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addProfile(Profile),1,16,3,13,1,6,0,6,3,0,4,8,2,6,3,3,4,3,3,3,2,3,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addProxy(Proxy),1,16,3,13,1,6,0,6,3,0,4,8,2,6,3,3,4,3,3,3,2,3,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addRemoteRepository(ArtifactRepository),1,14,2,12,1,5,0,5,3,0,3,7,2,5,3,3,4,3,3,3,2,3,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.addServer(Server),1,16,3,13,1,6,0,6,3,0,4,8,2,6,3,3,4,3,3,3,2,3,0.00
Public Static Method,org.apache.maven.execution.DefaultMavenExecutionRequest.copy(MavenExecutionRequest),3,43,0,43,2,40,0,76,1,0,39,40,2,38,2,2,2,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getActiveProfiles(),3,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getBaseDirectory(),1,9,1,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getBuilderId(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getData(),1,9,1,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getDegreeOfConcurrency(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getEventSpyDispatcher(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getExcludedProjects(),1,9,1,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getExecutionListener(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getGlobalChecksumPolicy(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getGlobalSettingsFile(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getGlobalToolchainsFile(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getGoals(),1,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getInactiveProfiles(),3,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getLocalRepository(),2,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getLocalRepositoryPath(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getLoggingLevel(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getMakeBehavior(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getMirrors(),2,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getMultiModuleProjectDirectory(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getPluginArtifactRepositories(),3,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getPluginGroups(),2,9,1,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getPom(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getProfiles(),3,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getProjectBuildingRequest(),1,19,1,18,1,13,0,22,2,0,12,14,1,13,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getProxies(),2,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getReactorFailureBehavior(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getRemoteRepositories(),3,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getRepositoryCache(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getResumeFrom(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getSelectedProjects(),1,9,1,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getServers(),2,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getStartTime(),2,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getSystemProperties(),2,9,1,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getToolchains(),1,8,0,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getTransferListener(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getUserProperties(),2,9,1,8,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getUserSettingsFile(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getUserToolchainsFile(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.getWorkspaceReader(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isCacheNotFound(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isCacheTransferError(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isInteractiveMode(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isNoSnapshotUpdates(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isOffline(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isProjectPresent(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isRecursive(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isShowErrors(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isUpdateSnapshots(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.isUseLegacyLocalRepository(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setActiveProfiles(List<String>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setBaseDirectory(File),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setBuilderId(String),2,5,0,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setCacheNotFound(boolean),2,5,0,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setCacheTransferError(boolean),2,5,0,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setDegreeOfConcurrency(int),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setEventSpyDispatcher(EventSpyDispatcher),1,5,0,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setExcludedProjects(List<String>),1,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setExecutionListener(ExecutionListener),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setGlobalChecksumPolicy(String),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setGlobalSettingsFile(File),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setGlobalToolchainsFile(File),2,5,0,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setGoals(List<String>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setInactiveProfiles(List<String>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setInteractiveMode(boolean),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setLocalRepository(ArtifactRepository),2,11,2,9,1,4,0,5,2,0,3,5,1,4,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setLocalRepositoryPath(File),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setLocalRepositoryPath(String),1,6,1,5,1,2,0,2,1,0,2,3,1,2,2,2,2,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setLoggingLevel(int),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setMakeBehavior(String),1,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setMirrors(List<Mirror>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setMultiModuleProjectDirectory(File),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setNoSnapshotUpdates(boolean),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setOffline(boolean),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setPluginArtifactRepositories(List<ArtifactRepository>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setPluginGroups(List<String>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setPom(File),3,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setPomFile(String),1,10,1,8,1,3,1,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.13
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setProfiles(List<Profile>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setProjectBuildingConfiguration(ProjectBuildingRequest),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setProjectPresent(boolean),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setProxies(List<Proxy>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setReactorFailureBehavior(String),1,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setRecursive(boolean),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setRemoteRepositories(List<ArtifactRepository>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setRepositoryCache(RepositoryCache),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setResumeFrom(String),1,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setSelectedProjects(List<String>),1,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setServers(List<Server>),2,13,1,12,1,5,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setShowErrors(boolean),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setStartTime(Date),1,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setSystemProperties(Properties),3,13,1,12,1,5,0,3,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Method,"org.apache.maven.execution.DefaultMavenExecutionRequest.setToolchains(Map<String,List>)",1,5,0,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setTransferListener(TransferListener),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setUpdateSnapshots(boolean),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setUseLegacyLocalRepository(boolean),2,5,0,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setUseReactor(boolean),1,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setUserProperties(Properties),3,14,1,13,1,6,0,3,2,0,4,6,1,5,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setUserSettingsFile(File),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setUserToolchainsFile(File),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.setWorkspaceReader(WorkspaceReader),2,5,0,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequest.useReactor(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.DefaultMavenExecutionRequestPopulator(MavenRepositorySystem),1,4,0,4,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.baseDirectory(MavenExecutionRequest),2,7,0,7,1,2,0,5,2,0,1,3,1,2,2,2,3,1,0,0,1,0,0.00
Private Method,org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.createLocalRepository(MavenExecutionRequest),5,24,3,21,3,9,0,6,8,1,5,9,2,7,4,4,4,1,1,0,1,0,0.00
Private Method,org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.injectDefaultPluginRepositories(MavenExecutionRequest),5,17,1,16,3,6,0,6,3,0,3,6,2,4,3,3,3,1,1,0,2,0,0.00
Private Method,org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.injectDefaultRepositories(MavenExecutionRequest),5,17,1,16,3,6,0,6,3,0,3,6,2,4,3,3,3,1,1,0,2,0,0.00
Private Method,org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.localRepository(MavenExecutionRequest),2,21,2,12,2,4,7,7,4,1,2,5,1,4,3,3,3,1,0,0,1,0,0.58
Private Method,org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.populateDefaultPluginGroups(MavenExecutionRequest),2,5,0,5,1,2,0,1,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.populateDefaults(MavenExecutionRequest),1,15,5,10,2,6,0,6,1,0,6,7,1,6,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.populateFromSettings(MavenExecutionRequest,Settings)",3,100,18,62,4,32,20,29,133,2,19,37,9,28,12,12,12,4,4,4,4,2,0.32
Public Method,"org.apache.maven.execution.DefaultMavenExecutionRequestPopulator.populateFromToolchains(MavenExecutionRequest,PersistedToolchains)",2,21,3,18,3,8,0,8,4,1,5,10,3,7,4,4,4,1,0,0,3,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionRequestPopulatorTest.testPluginRepositoryInjection(),1,24,5,19,7,15,1,13,1,0,15,16,6,10,1,1,1,1,0,0,0,0,0.05
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.addBuildSummary(BuildSummary),2,4,0,4,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.addException(Throwable),2,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.getBuildSummary(MavenProject),2,4,0,4,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.getDependencyResolutionResult(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.getExceptions(),2,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.getProject(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.getTopologicallySortedProjects(),1,7,1,6,1,3,0,3,1,0,1,2,1,1,2,2,2,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.hasExceptions(),0,4,0,4,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.setDependencyResolutionResult(DependencyResolutionResult),1,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.setProject(MavenProject),1,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionResult.setTopologicallySortedProjects(List<MavenProject>),1,6,1,5,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionTest.testCopyDefault(),0,7,0,7,3,4,0,4,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultMavenExecutionTest.testResultWithNullTopologicallySortedProjectsIsEmptyList(),0,8,0,8,3,5,0,6,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultRuntimeInformation.getApplicationVersion(),1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.DefaultRuntimeInformation.initialize(),1,12,2,10,3,4,0,4,2,0,3,5,2,3,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.maven.execution.ExecutionEvent.Type.valueOf(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.maven.execution.ExecutionEvent.Type.values(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Abstract Method,org.apache.maven.execution.ExecutionEvent.getException(),0,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Abstract Method,org.apache.maven.execution.ExecutionEvent.getMojoExecution(),5,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Abstract Method,org.apache.maven.execution.ExecutionEvent.getProject(),8,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Abstract Method,org.apache.maven.execution.ExecutionEvent.getSession(),2,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
