Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Method,org.apache.tika.TestCorruptedFiles.testAllTruncated(),1,26,2,24,5,18,0,6,4,1,12,18,7,11,4,4,4,4,2,2,3,2,0.00
Public Method,org.apache.tika.TestCorruptedFiles.testEmbeddedOnly(),3,18,0,18,4,13,0,10,4,1,11,16,6,10,4,4,4,1,1,0,3,0,0.00
Public Method,org.apache.tika.TestCorruptedFiles.testExtension(),3,22,0,22,5,16,1,13,5,1,13,19,7,12,5,5,5,1,1,0,4,0,0.05
Public Method,org.apache.tika.TestCorruptedFiles.testSingle(),4,15,0,15,3,11,0,6,3,0,10,13,4,9,3,3,3,1,1,0,2,0,0.00
Public Method,org.apache.tika.TestCorruptedFiles.testSingleFile(byte[]),6,15,1,13,5,9,1,5,4,1,7,10,5,5,3,3,3,1,0,0,1,0,0.08
Public Method,"org.apache.tika.TestCorruptedFiles.testSingleFile(byte[],Random)",10,15,1,13,5,9,1,5,4,1,7,10,5,5,3,3,3,1,0,0,1,0,0.08
Public Method,org.apache.tika.TestParsers.setUp(),1,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.TestParsers.testAllMultiThreaded(),1,13,0,12,2,8,1,1,2,0,6,9,4,5,2,2,2,1,0,0,0,0,0.08
Public Method,org.apache.tika.TestParsers.testAllMultiThreaded.(Anon_1).accept(File),0,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.TestParsers.testComment(),0,7,0,7,3,4,0,1,2,0,2,5,3,2,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.tika.TestParsers.testEXCELExtraction(),2,13,0,13,6,10,0,9,1,0,8,10,6,4,1,1,1,1,0,0,1,0,0.00
Public Method,org.apache.tika.TestParsers.testOptionalHyphen(),1,14,1,13,5,9,3,4,2,0,4,7,5,2,2,2,5,1,0,0,1,0,0.23
Public Method,org.apache.tika.TestParsers.testWORDxtraction(),2,9,0,9,4,6,0,6,1,0,5,7,4,3,1,1,1,1,0,0,1,0,0.00
Private Method,"org.apache.tika.TestParsers.verifyComment(String,String)",4,8,0,8,3,6,0,4,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.tika.TestRereadableInputStream.TestInputStream.TestInputStream(InputStream),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.TestRereadableInputStream.TestInputStream.close(),1,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.TestRereadableInputStream.TestInputStream.isClosed(),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,org.apache.tika.TestRereadableInputStream.createTestFile(),2,10,0,10,3,7,0,5,2,0,8,10,4,6,2,2,2,1,0,0,1,0,0.00
Private Method,org.apache.tika.TestRereadableInputStream.createTestInputStream(),3,5,0,5,1,3,0,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
