Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Static Method,"org.apache.commons.io.CopyUtils.copy(InputStream,Writer,String)",5,18,0,8,6,2,10,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,1.25
Public Static Method,"org.apache.commons.io.CopyUtils.copy(Reader,OutputStream)",3,20,0,8,5,3,12,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,1.50
Public Static Method,"org.apache.commons.io.CopyUtils.copy(Reader,OutputStream,String)",3,22,0,9,6,3,13,3,1,0,3,4,2,2,1,1,1,1,0,0,0,0,1.44
Public Static Method,"org.apache.commons.io.CopyUtils.copy(Reader,Writer)",10,20,0,13,7,7,7,3,2,0,6,8,4,4,2,2,2,1,0,0,1,0,0.54
Public Static Method,"org.apache.commons.io.CopyUtils.copy(String,OutputStream)",4,22,0,9,6,4,13,5,1,0,4,5,3,2,1,1,1,1,0,0,0,0,1.44
Public Static Method,"org.apache.commons.io.CopyUtils.copy(String,OutputStream,String)",3,24,0,10,7,4,14,4,1,0,4,5,3,2,1,1,1,1,0,0,0,0,1.40
Public Static Method,"org.apache.commons.io.CopyUtils.copy(String,Writer)",4,10,0,4,2,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.50
Public Static Method,"org.apache.commons.io.CopyUtils.copy(byte[],OutputStream)",4,10,0,4,2,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.50
Public Static Method,"org.apache.commons.io.CopyUtils.copy(byte[],Writer)",4,14,0,5,3,2,9,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,1.80
Public Static Method,"org.apache.commons.io.CopyUtils.copy(byte[],Writer,String)",4,18,0,8,6,2,10,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,1.25
Public Method,org.apache.commons.io.CopyUtilsTest.copy_byteArrayToOutputStream(),2,9,2,7,3,5,0,8,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.CopyUtilsTest.copy_byteArrayToWriter(),2,11,2,9,4,7,0,9,1,0,7,8,4,4,1,1,1,1,0,0,0,0,0.00
