Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseDelimitedFrom(java.io.InputStream),2,5,0,5,2,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseDelimitedFrom(java.io.InputStream,com.google.protobuf.ExtensionRegistryLite)",3,7,0,7,4,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(byte[]),2,4,0,4,2,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(byte[],com.google.protobuf.ExtensionRegistryLite)",3,6,0,6,4,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(com.google.protobuf.ByteString),2,5,0,5,3,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(com.google.protobuf.ByteString,com.google.protobuf.ExtensionRegistryLite)",3,6,0,6,4,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(com.google.protobuf.CodedInputStream),2,6,0,6,3,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(com.google.protobuf.CodedInputStream,com.google.protobuf.ExtensionRegistryLite)",3,7,0,7,4,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(java.io.InputStream),2,5,0,5,2,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(java.io.InputStream,com.google.protobuf.ExtensionRegistryLite)",3,7,0,7,4,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(java.nio.ByteBuffer),2,5,0,5,3,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parseFrom(java.nio.ByteBuffer,com.google.protobuf.ExtensionRegistryLite)",3,6,0,6,4,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.parser(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.toBuilder(),3,4,0,4,1,2,0,3,1,0,1,2,1,1,2,2,2,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumber.writeTo(com.google.protobuf.CodedOutputStream),4,10,0,10,2,5,0,3,4,1,3,6,1,5,3,3,3,1,0,0,1,0,0.00
Abstract Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumberOrBuilder.getNumber(),0,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.00
Abstract Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumberOrBuilder.getNumberBytes(),0,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.00
Abstract Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumberOrBuilder.getType(),0,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.00
Abstract Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumberOrBuilder.hasNumber(),0,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.00
Abstract Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneNumberOrBuilder.hasType(),0,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.00
Public Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.(Anon_1).findValueByNumber(int),1,3,0,3,0,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Constructor,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.PhoneType(int),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.forNumber(int),8,8,0,8,1,5,0,1,4,1,4,6,1,5,4,2,4,1,6,0,1,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.getDescriptor(),3,3,0,3,1,1,0,4,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.getDescriptorForType(),0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.getNumber(),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.getValueDescriptor(),0,3,0,3,1,1,0,5,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.internalGetValueMap(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.valueOf(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.valueOf(com.google.protobuf.Descriptors.EnumValueDescriptor),2,8,0,8,2,4,0,5,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.valueOf(int),4,6,0,3,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.00
Public Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.PhoneType.values(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.getDescriptor(),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.registerAllExtensions(com.google.protobuf.ExtensionRegistry),1,5,0,5,2,2,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protobuf.support.model.GooglePB.registerAllExtensions(com.google.protobuf.ExtensionRegistryLite),1,3,0,3,2,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0.00
Abstract Method,org.apache.dubbo.common.serialize.protobuf.support.model.ServiceInterface.sayHello(GooglePB.PBRequestType),0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Public Constructor,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.ProtostuffObjectInput(InputStream),3,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readBool(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readByte(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readBytes(),1,6,0,6,3,4,0,3,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readDouble(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readFloat(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readInt(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readLong(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readObject(),5,31,6,25,11,20,0,11,4,1,18,21,11,10,3,3,4,1,1,0,1,0,0.00
Public Generic Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readObject(Class<T>),7,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Generic Method,"org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readObject(Class<T>,Type)",1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readShort(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectInput.readUTF(),1,6,0,6,3,4,0,4,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.ProtostuffObjectOutput(OutputStream),3,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.flushBuffer(),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeBool(boolean),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeByte(byte),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeBytes(byte[]),3,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeBytes(byte[],int,int)",4,6,0,6,2,4,0,3,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeDouble(double),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeFloat(float),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeInt(int),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeLong(long),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeObject(Object),13,25,3,22,6,16,0,10,2,0,14,17,6,11,2,2,3,1,1,0,2,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeShort(short),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutput.writeUTF(String),3,5,0,5,2,3,0,3,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.LocalTimeList.LocalTimeList(),0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.LocalTimeList.LocalTimeList(List<LocalTime>),2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.LocalTimeList.equals(Object),2,21,1,20,2,17,0,5,9,1,11,20,3,17,9,9,11,9,9,9,2,9,0.00
Public Constructor,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.SerializablePersonList.SerializablePersonList(),0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.SerializablePersonList.SerializablePersonList(List<SerializablePerson>),2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.SerializablePersonList.equals(Object),2,21,1,20,2,17,0,5,9,1,11,20,3,17,9,9,11,9,9,9,2,9,0.00
Private Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.flushToInput(),12,5,0,5,1,3,0,6,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.setUp(),1,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testCustomizeDateList(),2,16,3,13,6,11,0,8,1,0,11,12,6,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testCustomizeTimeList(),2,18,4,14,7,12,0,9,1,0,12,13,7,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testListObject(),2,16,5,11,4,9,0,8,1,0,9,10,4,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testObjectList(),2,10,2,8,3,6,0,7,1,0,6,7,3,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testSerializeDate(),2,8,1,7,3,5,0,6,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testSerializeSqlDate(),2,8,1,7,3,5,0,6,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testSerializeSqlTime(),2,8,1,7,3,5,0,6,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testSerializeTimestamp(),2,8,1,7,3,5,0,7,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testWriteObjectNull(),2,6,1,5,1,3,0,5,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.serialize.protostuff.ProtostuffSerialization.deserialize(URL,InputStream)",1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffSerialization.getContentType(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.ProtostuffSerialization.getContentTypeId(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.serialize.protostuff.ProtostuffSerialization.serialize(URL,OutputStream)",1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Constructor,org.apache.dubbo.common.serialize.protostuff.Wrapper.Wrapper(T),2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Method,org.apache.dubbo.common.serialize.protostuff.Wrapper.getData(),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.delegate.SqlDateDelegate.getFieldType(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.delegate.SqlDateDelegate.readFrom(Input),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.serialize.protostuff.delegate.SqlDateDelegate.transfer(Pipe,Input,Output,int,boolean)",4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.delegate.SqlDateDelegate.typeClass(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.serialize.protostuff.delegate.SqlDateDelegate.writeTo(Output,int,java.sql.Date,boolean)",4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.delegate.TimeDelegate.getFieldType(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.delegate.TimeDelegate.readFrom(Input),1,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.serialize.protostuff.delegate.TimeDelegate.transfer(Pipe,Input,Output,int,boolean)",4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.delegate.TimeDelegate.typeClass(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.serialize.protostuff.delegate.TimeDelegate.writeTo(Output,int,Time,boolean)",4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.delegate.TimestampDelegate.getFieldType(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.delegate.TimestampDelegate.readFrom(Input),1,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.serialize.protostuff.delegate.TimestampDelegate.transfer(Pipe,Input,Output,int,boolean)",4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.serialize.protostuff.delegate.TimestampDelegate.typeClass(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.serialize.protostuff.delegate.TimestampDelegate.writeTo(Output,int,Timestamp,boolean)",4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.dubbo.common.serialize.protostuff.utils.WrapperUtils.needWrapper(Class<?>),4,9,0,3,1,1,6,4,1,0,1,2,1,1,1,1,3,1,0,0,0,0,2.00
Public Static Method,org.apache.dubbo.common.serialize.protostuff.utils.WrapperUtils.needWrapper(Object),2,9,0,3,1,1,6,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Static Method,org.apache.dubbo.common.serialize.support.SerializableClassRegistry.getRegisteredClasses(),4,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Static Method,org.apache.dubbo.common.serialize.support.SerializableClassRegistry.registerClass(Class<?>),3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Static Method,"org.apache.dubbo.common.serialize.support.SerializableClassRegistry.registerClass(Class<?>,Object)",4,12,0,6,1,3,6,2,2,0,2,4,1,3,2,2,2,1,0,0,1,0,1.00
Public Method,org.apache.dubbo.common.serialize.support.SerializableClassRegistryTest.testAddClasses(),0,7,1,6,2,4,0,5,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Abstract Method,org.apache.dubbo.common.serialize.support.SerializationOptimizer.getSerializableClasses(),1,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Public Method,org.apache.dubbo.common.status.Status.Level.valueOf(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.Status.Level.values(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.dubbo.common.status.Status.Status(Level),11,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Constructor,"org.apache.dubbo.common.status.Status.Status(Level,String)",13,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Constructor,"org.apache.dubbo.common.status.Status.Status(Level,String,String)",7,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.Status.getDescription(),4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.Status.getLevel(),23,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.Status.getMessage(),12,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Abstract Method,org.apache.dubbo.common.status.StatusChecker.check(),1,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Public Method,org.apache.dubbo.common.status.StatusTest.testConstructor1(),1,6,0,6,2,4,0,7,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.StatusTest.testConstructor2(),1,6,0,6,2,4,0,8,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.StatusTest.testConstructor3(),1,6,0,6,2,4,0,7,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.support.LoadStatusChecker.check(),4,18,0,18,7,12,0,7,3,0,9,12,6,6,6,6,6,1,1,0,2,0,0.00
Public Method,org.apache.dubbo.common.status.support.LoadStatusCheckerTest.test(),1,7,0,7,3,5,0,6,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.support.MemoryStatusChecker.check(),3,10,0,10,8,8,1,6,1,0,7,8,7,1,2,2,2,1,0,0,0,0,0.10
Public Method,org.apache.dubbo.common.status.support.MemoryStatusCheckerTest.test(),3,7,0,7,3,5,0,7,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.apache.dubbo.common.status.support.StatusUtils.getSummaryStatus(Map<String,Status>)",8,25,0,25,6,18,0,11,8,1,12,20,7,13,7,7,7,1,1,0,3,0,0.00
Public Method,org.apache.dubbo.common.status.support.StatusUtilsTest.testGetSummaryStatus1(),3,14,0,14,6,12,0,10,1,0,12,13,6,7,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.support.StatusUtilsTest.testGetSummaryStatus2(),2,11,0,11,5,9,0,10,1,0,9,10,5,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.status.support.StatusUtilsTest.testGetSummaryStatus3(),1,8,0,8,4,6,0,9,1,0,6,7,4,3,1,1,1,1,0,0,0,0,0.00
Abstract Method,org.apache.dubbo.common.store.DataStore.get(String),2,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.00
Abstract Method,"org.apache.dubbo.common.store.DataStore.get(String,String)",0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Abstract Method,"org.apache.dubbo.common.store.DataStore.put(String,String,Object)",0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Abstract Method,"org.apache.dubbo.common.store.DataStore.remove(String,String)",0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.store.support.SimpleDataStore.get(String),3,8,1,7,2,4,0,4,2,0,3,5,2,3,2,2,2,1,1,0,1,0,0.00
Public Method,"org.apache.dubbo.common.store.support.SimpleDataStore.get(String,String)",5,6,0,6,1,3,0,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,0.00
Public Method,"org.apache.dubbo.common.store.support.SimpleDataStore.put(String,String,Object)",8,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.dubbo.common.store.support.SimpleDataStore.put.(lambda_expr_1)(String (inferred)),0,1,0,1,1,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.dubbo.common.store.support.SimpleDataStore.remove(String,String)",5,6,0,6,1,3,0,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.dubbo.common.store.support.SimpleDataStoreTest.testGetComponent(),1,9,0,9,2,7,0,7,1,0,7,8,2,6,1,1,3,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.store.support.SimpleDataStoreTest.testPutGet(),1,8,2,6,1,4,0,4,1,0,4,5,1,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.dubbo.common.store.support.SimpleDataStoreTest.testRemove(),1,7,1,6,1,4,0,4,1,0,4,5,1,4,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.dubbo.common.threadlocal.InternalThread.InternalThread(),0,2,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.dubbo.common.threadlocal.InternalThread.InternalThread(Runnable),2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
