Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Abstract Method,org.apache.commons.collections4.MultiSet.Entry.getCount(),11,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Abstract Method,org.apache.commons.collections4.MultiSet.Entry.getElement(),11,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Abstract Method,org.apache.commons.collections4.MultiSet.Entry.hashCode(),0,11,0,1,1,0,10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10.00
Abstract Method,org.apache.commons.collections4.MultiSet.add(E),25,12,0,1,1,0,11,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11.00
Abstract Method,"org.apache.commons.collections4.MultiSet.add(E,int)",4,15,0,1,1,0,14,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.00
Abstract Method,org.apache.commons.collections4.MultiSet.containsAll(Collection<?>),2,8,0,1,1,0,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.00
Abstract Method,org.apache.commons.collections4.MultiSet.entrySet(),5,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.apache.commons.collections4.MultiSet.equals(Object),6,10,0,1,1,0,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.00
Abstract Method,org.apache.commons.collections4.MultiSet.getCount(Object),12,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.apache.commons.collections4.MultiSet.hashCode(),4,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.apache.commons.collections4.MultiSet.iterator(),8,8,0,1,1,0,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.00
Abstract Method,org.apache.commons.collections4.MultiSet.remove(Object),6,10,0,1,1,0,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.00
Abstract Method,"org.apache.commons.collections4.MultiSet.remove(Object,int)",5,14,0,1,1,0,13,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,13.00
Abstract Method,org.apache.commons.collections4.MultiSet.removeAll(Collection<?>),1,8,0,1,1,0,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.00
Abstract Method,org.apache.commons.collections4.MultiSet.retainAll(Collection<?>),1,8,0,1,1,0,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.00
Abstract Method,"org.apache.commons.collections4.MultiSet.setCount(E,int)",3,14,0,1,1,0,13,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,13.00
Abstract Method,org.apache.commons.collections4.MultiSet.size(),14,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Abstract Method,org.apache.commons.collections4.MultiSet.uniqueSet(),8,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12.00
Private Constructor,org.apache.commons.collections4.MultiSetUtils.MultiSetUtils(),0,4,0,1,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,3.00
Public Static Generic Method,org.apache.commons.collections4.MultiSetUtils.emptyMultiSet(),2,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Static Generic Method,"org.apache.commons.collections4.MultiSetUtils.predicatedMultiSet(MultiSet<E>,Predicate<? super E>)",3,19,0,4,2,1,15,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.75
Public Static Generic Method,org.apache.commons.collections4.MultiSetUtils.synchronizedMultiSet(MultiSet<E>),2,29,0,3,1,1,26,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,8.67
Public Static Generic Method,org.apache.commons.collections4.MultiSetUtils.unmodifiableMultiSet(MultiSet<? extends E>),2,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Method,org.apache.commons.collections4.MultiSetUtilsTest.setUp(),1,6,0,6,1,4,0,4,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.MultiSetUtilsTest.testEmptyMultiSet(),0,12,0,9,2,6,3,5,2,0,4,6,2,4,2,2,2,1,1,0,1,0,0.33
Public Method,org.apache.commons.collections4.MultiSetUtilsTest.testPredicatedMultiSet(),1,38,3,32,4,25,3,5,8,1,14,18,5,13,4,4,4,1,3,0,1,0,0.09
Public Method,org.apache.commons.collections4.MultiSetUtilsTest.testPredicatedMultiSet.(Anon_1).evaluate(String),1,2,0,2,0,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.MultiSetUtilsTest.testPredicatedMultiSet.(Anon_2).evaluate(String),1,2,0,2,0,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.MultiSetUtilsTest.testSynchronizedMultiSet(),1,8,0,5,2,3,4,3,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.80
Public Method,org.apache.commons.collections4.MultiSetUtilsTest.testUnmodifiableMultiSet(),1,19,2,14,2,10,3,4,4,1,6,9,2,7,3,3,3,1,2,0,1,0,0.21
Abstract Method,org.apache.commons.collections4.MultiValuedMap.asMap(),8,16,0,1,1,0,15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,15.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.clear(),1,8,0,1,1,0,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.containsKey(Object),15,12,0,1,1,0,11,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11.00
Abstract Method,"org.apache.commons.collections4.MultiValuedMap.containsMapping(Object,Object)",9,8,0,1,1,0,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.containsValue(Object),9,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.entries(),12,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.get(K),24,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.isEmpty(),8,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.keySet(),10,17,0,1,1,0,16,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,16.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.keys(),10,12,0,1,1,0,11,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.mapIterator(),6,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,"org.apache.commons.collections4.MultiValuedMap.put(K,V)",27,23,0,1,1,0,22,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,22.00
Abstract Method,"org.apache.commons.collections4.MultiValuedMap.putAll(K,Iterable<? extends V>)",2,11,0,1,1,0,10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10.00
Abstract Method,"org.apache.commons.collections4.MultiValuedMap.putAll(Map<? extends K,? extends V>)",2,22,0,1,1,0,21,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,21.00
Abstract Method,"org.apache.commons.collections4.MultiValuedMap.putAll(MultiValuedMap<? extends K,? extends V>)",2,22,0,1,1,0,21,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,21.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.remove(Object),8,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12.00
Abstract Method,"org.apache.commons.collections4.MultiValuedMap.removeMapping(Object,Object)",5,16,0,1,1,0,15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,15.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.size(),26,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.apache.commons.collections4.MultiValuedMap.values(),11,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.apache.commons.collections4.OrderedBidiMap.inverseBidiMap(),3,16,0,1,1,0,15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,15.00
Abstract Method,org.apache.commons.collections4.OrderedIterator.hasPrevious(),1,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Abstract Method,org.apache.commons.collections4.OrderedIterator.previous(),1,7,0,1,1,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.00
Abstract Method,org.apache.commons.collections4.OrderedMap.firstKey(),4,7,0,1,1,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.00
Abstract Method,org.apache.commons.collections4.OrderedMap.lastKey(),4,7,0,1,1,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.00
Abstract Method,org.apache.commons.collections4.OrderedMap.mapIterator(),9,9,0,1,1,0,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.00
Abstract Method,org.apache.commons.collections4.OrderedMap.nextKey(K),6,7,0,1,1,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.00
Abstract Method,org.apache.commons.collections4.OrderedMap.previousKey(K),6,7,0,1,1,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.00
Abstract Method,org.apache.commons.collections4.OrderedMapIterator.hasPrevious(),6,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.00
Abstract Method,org.apache.commons.collections4.OrderedMapIterator.previous(),6,7,0,1,1,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.00
Abstract Method,org.apache.commons.collections4.Predicate.evaluate(T),69,10,0,1,1,0,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.00
Private Constructor,org.apache.commons.collections4.PredicateUtils.PredicateUtils(),0,4,0,1,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,3.00
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.allPredicate(Collection<? extends Predicate>),1,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.allPredicate(Predicate<? super T>...),1,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Public Static Generic Method,"org.apache.commons.collections4.PredicateUtils.andPredicate(Predicate<? super T>,Predicate<? super T>)",4,15,0,4,2,1,11,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.75
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.anyPredicate(Collection<? extends Predicate>),6,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.anyPredicate(Predicate<? super T>...),5,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Public Static Generic Method,"org.apache.commons.collections4.PredicateUtils.asPredicate(Transformer<? super T,Boolean>)",6,14,0,3,1,1,11,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.67
Public Static Generic Method,"org.apache.commons.collections4.PredicateUtils.eitherPredicate(Predicate<? super T>,Predicate<? super T>)",4,17,0,6,4,2,11,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,1.83
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.equalPredicate(T),2,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.exceptionPredicate(),1,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.falsePredicate(),0,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.identityPredicate(T),2,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Static Method,org.apache.commons.collections4.PredicateUtils.instanceofPredicate(Class<?>),3,13,0,3,1,1,10,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.33
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.invokerPredicate(String),5,21,0,3,1,1,18,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,6.00
Public Static Generic Method,"org.apache.commons.collections4.PredicateUtils.invokerPredicate(String,Class<?>[],Object[])",7,25,0,4,2,1,21,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,5.25
Public Static Generic Method,"org.apache.commons.collections4.PredicateUtils.neitherPredicate(Predicate<? super T>,Predicate<? super T>)",4,17,0,6,4,2,11,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,1.83
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.nonePredicate(Collection<? extends Predicate>),5,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.nonePredicate(Predicate<? super T>...),6,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.notNullPredicate(),1,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.notPredicate(Predicate<? super T>),4,13,0,3,1,1,10,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.33
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.nullIsExceptionPredicate(Predicate<? super T>),3,14,0,3,1,1,11,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.67
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.nullIsFalsePredicate(Predicate<? super T>),3,14,0,3,1,1,11,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.67
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.nullIsTruePredicate(Predicate<? super T>),3,14,0,3,1,1,11,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.67
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.nullPredicate(),0,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.onePredicate(Collection<? extends Predicate>),5,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.onePredicate(Predicate<? super T>...),6,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Public Static Generic Method,"org.apache.commons.collections4.PredicateUtils.orPredicate(Predicate<? super T>,Predicate<? super T>)",4,15,0,4,2,1,11,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.75
Public Static Generic Method,"org.apache.commons.collections4.PredicateUtils.transformedPredicate(Transformer<? super T,? extends T>,Predicate<? super T>)",3,16,0,4,2,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.truePredicate(),0,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Static Generic Method,org.apache.commons.collections4.PredicateUtils.uniquePredicate(),3,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.00
Protected Method,org.apache.commons.collections4.PredicateUtilsTest.generatePredicate(),0,3,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.33
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAllPredicate(),0,39,0,39,2,37,0,11,1,0,33,34,2,32,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAllPredicateEx1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAllPredicateEx2(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAllPredicateEx3(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAllPredicateEx4(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAllPredicateEx5(),0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAllPredicateEx6(),0,6,0,6,2,4,0,3,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAndPredicate(),0,6,0,6,1,4,0,5,1,0,4,5,1,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAndPredicateEx(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicate(),0,40,1,39,2,37,0,11,1,0,33,34,2,32,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx2(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx3(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx4(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx5(),0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx6(),0,6,0,6,2,4,0,3,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAsPredicateTransformer(),0,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAsPredicateTransformerEx1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testAsPredicateTransformerEx2(),0,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testEitherPredicate(),0,6,0,6,1,4,0,5,1,0,4,5,1,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testEitherPredicateEx(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testExceptionPredicate(),1,14,0,14,1,10,0,5,3,0,6,9,1,8,3,3,3,3,4,4,2,4,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testFalsePredicate(),3,8,0,8,1,6,0,5,1,0,6,7,1,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testIdentityPredicate(),3,9,0,9,1,7,1,8,1,0,7,8,1,7,1,1,1,1,0,0,0,0,0.11
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testInstanceOfPredicate(),3,7,0,7,1,5,0,4,1,0,5,6,1,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicate(),0,6,0,6,2,4,0,5,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicate2(),1,8,0,8,2,6,0,5,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicate2Ex1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicate2Ex2(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicate2Ex3(),1,4,0,4,1,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicateEx1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicateEx2(),0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicateEx3(),0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testIsNotNullPredicate(),3,8,0,8,1,6,0,5,1,0,6,7,1,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNeitherPredicate(),0,6,0,6,1,4,0,5,1,0,4,5,1,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNeitherPredicateEx(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNonePredicate(),0,39,0,39,2,37,0,11,1,0,33,34,2,32,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNonePredicateEx1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNonePredicateEx2(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNonePredicateEx3(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNonePredicateEx4(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNonePredicateEx5(),0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNonePredicateEx6(),0,6,0,6,2,4,0,3,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNotPredicate(),3,7,0,7,1,5,0,5,1,0,5,6,1,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNotPredicateEx(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNullIsExceptionPredicate(),0,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNullIsExceptionPredicateEx1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNullIsFalsePredicate(),0,5,0,5,1,3,0,5,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNullIsFalsePredicateEx1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNullIsTruePredicate(),0,5,0,5,1,3,0,5,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testNullIsTruePredicateEx1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testOnePredicate(),0,43,0,43,2,41,0,11,1,0,35,36,2,34,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testOnePredicateEx1(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testOnePredicateEx2(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testOnePredicateEx3(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testOnePredicateEx4(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testOnePredicateEx5(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testOnePredicateEx6(),0,6,0,6,2,4,0,3,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testOrPredicate(),0,6,0,6,1,4,0,5,1,0,4,5,1,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testOrPredicateEx(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testSingletonPatternInSerialization(),5,20,1,15,3,11,4,2,2,0,2,5,3,2,2,2,2,1,0,0,1,0,0.27
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testTransformedPredicate(),1,16,1,15,4,13,0,10,2,0,9,11,4,7,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testTruePredicate(),3,8,0,8,1,6,0,5,1,0,6,7,1,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.collections4.PredicateUtilsTest.testUniquePredicate(),1,9,0,9,2,7,0,3,1,0,7,8,2,6,1,1,1,1,0,0,0,0,0.00
Abstract Method,org.apache.commons.collections4.Put.clear(),1,4,0,1,1,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.00
