Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck.getRequiredTokens(),5,6,0,6,1,4,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck.hasArguments(DetailAST),2,9,0,4,2,2,5,3,1,0,2,3,2,1,1,1,1,1,0,0,0,0,1.25
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck.isOverridingMethod(DetailAST),9,23,2,15,6,11,6,8,3,0,7,10,6,4,3,3,5,1,0,0,2,0,0.40
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck.isSameNameMethod(DetailAST),3,14,0,8,2,5,6,6,2,0,3,5,2,3,2,2,4,1,0,0,1,0,0.75
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck.isSuperCall(DetailAST),3,20,2,11,3,7,7,6,3,0,4,7,3,4,3,3,4,1,0,0,2,0,0.64
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck.isSuperCallInOverridingMethod(DetailAST),5,20,1,13,3,9,6,4,3,0,6,9,3,6,3,3,4,3,2,2,2,2,0.46
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck.leaveToken(DetailAST),4,12,0,12,6,6,0,7,3,0,4,7,4,3,3,3,3,1,0,0,2,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck.visitToken(DetailAST),2,9,0,9,2,5,0,6,3,0,3,6,2,4,3,3,3,1,1,0,1,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheck.getAcceptableTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheck.getDefaultTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheck.getRequiredTokens(),4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheck.visitToken(DetailAST),4,11,1,10,3,7,0,6,2,0,3,5,3,2,2,2,5,1,0,0,1,0,0.00
Protected Method,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheckTest.getPackageLocation(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheckTest.testDefault(),1,12,0,12,10,6,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheckTest.testTokensNotNull(),0,6,0,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Lambda Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheck.(lambda_expr_1)(),2,1,0,1,0,1,0,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheck.getAcceptableTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheck.getDefaultTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheck.getRequiredTokens(),4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheck.hasOnlyInitialization(DetailAST),4,12,0,5,2,3,7,4,1,0,2,3,2,1,1,1,2,1,0,0,0,0,1.40
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheck.visitToken(DetailAST),3,6,0,6,1,3,0,4,2,0,1,3,1,2,2,2,3,1,0,0,1,0,0.00
Protected Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheckTest.getPackageLocation(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheckTest.testDefault(),1,21,0,21,18,16,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheckTest.testTokensNotNull(),1,13,0,13,6,8,0,4,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck.getAcceptableTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck.getDefaultTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck.getRequiredTokens(),4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck.visitToken(DetailAST),2,6,1,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.67
Protected Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheckTest.getPackageLocation(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheckTest.testDefault(),1,11,0,11,9,5,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheckTest.testTokensNotNull(),0,6,0,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidNoArgumentSuperConstructorCallCheck.getAcceptableTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidNoArgumentSuperConstructorCallCheck.getDefaultTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidNoArgumentSuperConstructorCallCheck.getRequiredTokens(),4,5,0,5,1,3,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidNoArgumentSuperConstructorCallCheck.visitToken(DetailAST),4,6,0,6,1,3,0,5,2,0,1,3,1,2,2,2,3,1,0,0,1,0,0.00
Protected Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidNoArgumentSuperConstructorCallCheckTest.getPackageLocation(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidNoArgumentSuperConstructorCallCheckTest.testDefault(),1,13,2,11,8,6,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.AvoidNoArgumentSuperConstructorCallCheckTest.testTokens(),1,13,0,13,6,8,0,4,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck.getAcceptableTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck.getDefaultTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck.getRequiredTokens(),6,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck.isFirstParameterObject(DetailAST),5,17,1,9,7,6,7,5,1,0,6,7,6,1,1,1,2,1,0,0,0,0,0.78
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck.visitToken(DetailAST),5,30,2,26,6,17,2,8,13,1,9,17,6,11,7,7,7,1,1,0,4,0,0.08
Protected Method,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheckTest.getPackageLocation(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheckTest.testDefault(),1,14,0,14,12,8,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheckTest.testTokensNotNull(),0,6,0,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.beginTree(DetailAST),0,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.getAcceptableTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,"com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.getAllTokensOfType(DetailAST,int)",3,26,0,20,4,13,6,9,11,1,8,14,4,10,6,6,8,1,0,0,3,0,0.30
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.getDefaultTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.getRequiredTokens(),8,9,0,9,1,7,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.isForwardReference(DetailAST),4,17,0,12,4,8,5,5,3,0,6,10,5,5,3,3,3,3,2,2,2,2,0.42
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.leaveToken(DetailAST),3,5,0,5,1,2,0,2,2,0,1,3,1,2,2,2,2,1,0,0,1,0,0.00
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.processConstructor(DetailAST),7,15,0,11,2,6,4,3,3,0,3,6,2,4,3,3,3,1,1,0,2,0,0.36
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.processModifiers(DetailAST),3,9,0,5,3,3,4,3,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.80
Private Method,"com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.processModifiersState(DetailAST,ScopeState)",11,35,0,26,2,17,9,5,6,1,9,15,2,13,6,6,7,1,3,0,3,0,0.35
Private Method,"com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.processModifiersSubState(DetailAST,ScopeState,boolean)",7,22,0,14,3,8,8,6,3,0,3,6,2,4,3,3,5,1,1,0,2,0,0.57
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.setIgnoreConstructors(boolean),1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.setIgnoreModifiers(boolean),1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.visitToken(DetailAST),12,35,1,33,4,26,1,11,10,1,14,20,4,16,10,6,11,1,15,0,2,0,0.03
Protected Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.getPackageLocation(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.testAvoidDuplicatesForStaticFinalFields(),1,9,0,9,5,5,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.testDefault(),4,29,1,28,26,23,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.testForwardReference(),2,15,0,15,13,11,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.testImproperToken(),2,14,3,11,5,9,0,6,1,0,9,10,5,5,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.testOnlyConstructors(),3,17,1,16,12,11,0,5,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.testOnlyModifiers(),3,29,1,28,24,23,0,5,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.testParents(),3,22,5,17,7,15,0,7,1,0,15,16,7,9,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.testTokensNotNull(),0,6,0,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest.testVariableAccess(),1,7,0,7,5,3,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,"com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck.findNextSibling(DetailAST,int)",3,19,0,12,3,8,7,3,3,0,6,9,3,6,3,3,3,3,2,2,2,2,0.58
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck.getAcceptableTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck.getDefaultTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck.getRequiredTokens(),4,5,0,5,1,3,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck.setSkipIfLastAndSharedWithCase(boolean),1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck.visitToken(DetailAST),6,17,0,17,2,11,0,5,5,1,4,9,2,7,5,5,6,1,2,0,2,0,0.00
Protected Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheckTest.getPackageLocation(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheckTest.testDefault(),1,22,0,22,18,18,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheckTest.testDefaultMethodsInJava8(),1,8,0,8,4,5,0,3,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheckTest.testSkipIfLastAndSharedWithCase(),2,17,1,16,12,12,0,5,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheckTest.testTokensNotNull(),0,6,0,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheck.getAcceptableTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheck.getDefaultTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheck.getRequiredTokens(),4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheck.visitToken(DetailAST),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Protected Method,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheckTest.getPackageLocation(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheckTest.testEmptyStatements(),1,25,1,24,22,18,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheckTest.testTokensNotNull(),0,6,0,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Constructor,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.FieldFrame(FieldFrame),5,7,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.addChild(FieldFrame),5,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.addField(DetailAST),4,9,0,5,1,2,4,2,2,0,1,3,1,2,2,2,2,1,0,0,1,0,0.80
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.addMethodCall(DetailAST),3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.findField(String),5,15,0,10,2,6,5,3,3,0,4,8,3,5,3,3,3,3,2,2,2,2,0.50
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.getChildren(),2,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Private Static Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.getFieldName(DetailAST),3,8,0,3,1,1,5,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.getFrameName(),2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.getMethodCalls(),2,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.getParent(),7,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.isClassOrEnumOrEnumConstDef(),3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.setClassOrEnumOrEnumConstDef(boolean),2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.FieldFrame.setFrameName(String),2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.beginTree(DetailAST),0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,"com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.checkLineNo(DetailAST,DetailAST)",3,14,0,7,2,4,7,2,2,0,3,5,2,3,2,2,2,1,0,0,1,0,1.00
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.checkMethodCall(DetailAST),6,22,0,18,4,12,4,10,6,1,6,10,4,6,4,4,6,1,1,0,2,0,0.22
Private Static Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.containsAllSafeTokens(DetailAST),5,26,2,18,4,13,6,5,3,0,8,11,4,7,3,3,5,1,1,0,2,0,0.33
Private Static Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.containsOneArgument(DetailAST),3,10,0,4,2,2,6,3,1,0,2,3,2,1,1,1,1,1,0,0,0,0,1.50
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.finishTree(DetailAST),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.getAcceptableTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.getDefaultTokens(),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.getFieldType(DetailAST),6,14,0,9,4,6,5,3,2,0,4,6,3,3,2,2,2,1,0,0,1,0,0.56
Private Static Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.getObjectFrame(FieldFrame),3,12,0,7,2,4,5,3,2,0,3,5,2,3,2,2,3,1,0,0,1,0,0.71
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.getRequiredTokens(),19,20,0,20,1,18,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.isCalledOnStringFieldOrVariable(DetailAST),3,22,0,17,4,10,5,7,3,0,7,10,4,6,3,3,3,1,2,0,2,0,0.29
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.isStringFieldOrVariable(DetailAST),4,21,0,16,5,12,5,8,3,0,8,11,5,6,3,3,5,3,2,2,2,2,0.31
Private Method,"com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.isStringFieldOrVariableFromClass(DetailAST,String)",5,21,0,15,6,10,6,8,3,0,8,11,5,6,3,3,3,3,2,2,2,2,0.40
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.isStringFieldOrVariableFromThisInstance(DetailAST),4,10,0,5,3,3,5,6,1,0,3,4,3,1,1,1,1,1,0,0,0,0,1.00
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.leaveLiteralNew(DetailAST),4,11,0,5,1,2,6,3,2,0,1,3,1,2,2,2,2,1,0,0,1,0,1.20
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.leaveSlist(DetailAST),4,9,0,5,1,2,4,4,2,0,1,3,1,2,2,2,2,1,0,0,1,0,0.80
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.leaveToken(DetailAST),10,20,0,20,3,13,0,6,6,1,6,12,3,9,6,6,9,1,3,0,2,0,0.00
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.processFrame(DetailAST),6,16,0,11,3,8,5,8,2,0,6,8,3,5,2,2,3,1,0,0,1,0,0.45
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.processLiteralNew(DetailAST),4,12,0,7,2,4,5,4,2,0,3,5,2,3,2,2,2,1,0,0,1,0,0.71
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.processMethodCall(DetailAST),6,14,0,10,3,6,4,6,3,0,3,6,3,3,3,3,5,1,0,0,2,0,0.40
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.processSlist(DetailAST),4,12,0,7,2,4,5,5,2,0,3,5,2,3,2,2,2,1,0,0,1,0,0.71
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.setIgnoreEqualsIgnoreCase(boolean),1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Private Static Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.skipVariableAssign(DetailAST),4,15,0,10,2,6,5,4,4,1,4,7,2,5,3,3,3,1,0,0,1,0,0.50
Private Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.traverseFieldFrameTree(FieldFrame),3,12,1,7,1,4,4,4,2,0,3,6,2,4,2,2,2,1,0,0,1,0,0.57
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck.visitToken(DetailAST),10,25,0,25,2,21,0,7,7,1,12,15,2,13,8,3,9,1,15,0,2,0,0.00
Protected Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheckTest.getPackageLocation(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheckTest.testEqualsNested(),1,16,1,15,13,10,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheckTest.testEqualsOnTheSameLine(),1,10,1,9,7,4,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheckTest.testEqualsWithDefault(),2,63,1,62,60,57,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheckTest.testEqualsWithoutEqualsIgnoreCase(),1,52,1,51,48,46,0,5,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
